# gapseq version: 1.2 34eb2fd3
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-5994|	palmitate biosynthesis (type I fatty acid synthase)	true	96	2	0	0	RXN66-614 RXN66-616 RXN66-617 RXN66-618 RXN66-619 RXN66-620 RXN66-621 RXN66-622 RXN66-623 RXN66-624 RXN66-625 RXN66-626 RXN66-627 RXN66-628 RXN66-629 RXN66-630 RXN66-631 RXN66-632 RXN66-633 RXN66-634 RXN66-635 RXN66-636 RXN66-637 RXN66-638 RXN66-639 RXN66-640 RXN66-641 RXN66-642 
|PWY-5998|	&gamma;-linolenate biosynthesis I (plants)	false	0	1	0	0	
|PWY5F9-12|	biphenyl degradation	false	0	0	1	0	
|PWY5F9-3233|	phthalate degradation (aerobic)	false	0	0	1	0	
|PWY-6003|	gramicidin S biosynthesis	false	0	0	0	0	
|PWY-6011|	amygdalin and prunasin degradation	false	33	2	0	0	MANDELONITRILE-LYASE-RXN 
|PWY-6012-1|	acyl carrier protein activation	false	0	0	0	0	
|PWY-6012|	acyl carrier protein metabolism	false	0	0	0	0	
|PWY-6019|	pseudouridine degradation	false	0	0	0	0	
|PWY-6021|	nitrilotriacetate degradation	false	0	1	0	0	
|PWY-6028|	acetoin degradation	true	100	0	0	0	RXN-9718 
|PWY-6038|	citrate degradation	false	0	0	0	0	
|PWY-6041|	4-sulfocatechol degradation	false	25	0	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6043|	ethanedisulfonate degradation	false	0	1	0	0	
|PWY-6044|	methanesulfonate degradation	false	0	0	0	0	
|PWY-6045|	methylthiopropanonate degradation II (demethylation)	false	0	1	0	0	
|PWY-6046|	dimethylsulfoniopropanoate degradation I (cleavage)	true	100	0	0	0	DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN 
|PWY-6047|	dimethyl sulfide degradation I	false	0	0	0	0	
|PWY-6048|	methylthiopropanoate degradation I (cleavage)	false	16	0	0	0	RXN-12572 
|PWY-6050|	dimethyl sulfoxide degradation	false	0	0	0	0	
|PWY-6052|	dimethylsulfoniopropanoate degradation III (demethylation)	false	0	0	0	0	
|PWY-6053|	dimethylsulfoniopropanoate biosynthesis III (algae and phytoplankton)	false	25	2	0	0	R15-RXN 
|PWY-6056|	dimethylsulfoniopropanoate degradation II (cleavage)	true	100	0	0	0	RXN-9760 
|PWY-6057|	dimethylsulfide to cytochrome c2 electron transfer	false	0	0	0	0	
|PWY-6058|	dimethyl sulfone degradation	false	0	1	0	0	
|PWY-6059|	dimethyl sulfide degradation II (oxidation)	false	0	0	0	0	
|PWY-6060|	malonate degradation II (biotin-dependent)	false	0	0	0	0	
|PWY-6069|	indigo biosynthesis	false	0	0	0	0	
|PWY-6074|	zymosterol biosynthesis	false	64	3	0	0	RXN66-310 RXN66-311 RXN66-312 RXN66-315 RXN66-316 RXN66-317 
|PWY-6077|	anthranilate degradation II (aerobic)	true	100	0	0	0	AMINOBENZCOALIG-RXN ANTHRANILOYL-COA-MONOOXYGENASE-RXN 
|PWY-6079|	anthranilate degradation I (aerobic)	false	0	0	0	0	
|PWY-6080|	4-ethylphenol degradation (anaerobic)	false	33	0	1	0	RXN-9833 RXN-11246 
|PWY-6081|	1,3-dichlorobenzene degradation	false	0	0	0	0	
|PWY-6082|	alginate biosynthesis II (bacterial)	false	14	3	1	0	GDP-MANNOSE-6-DEHYDROGENASE-RXN 
|PWY-6083|	chlorobenzene degradation	false	0	0	0	0	
|PWY-6084|	3,5-dichlorocatechol degradation	false	33	1	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6085|	2,4-dichlorophenoxyacetate degradation	false	0	0	1	0	
|PWY-6086|	4-chloro-2-methylphenoxyacetate degradation	false	0	0	1	0	
|PWY-6087|	4-chlorocatechol degradation	false	25	0	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6088|	3-chlorobenzoate degradation I (via chlorocatechol)	false	0	2	0	0	
|PWY-6089|	3-chlorocatechol degradation I (ortho)	false	20	0	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6090|	1,2-dichlorobenzene degradation	false	0	0	0	0	
|PWY-6091|	1,2,4-trichlorobenzene degradation	false	0	0	0	0	
|PWY-6093|	4,5-dichlorocatechol degradation	false	20	0	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6094|	3,4,6-trichlorocatechol degradation	false	16	0	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6095|	dammara-20,24-diene biosynthesis	false	0	0	0	0	
|PWY-6099|	1,2,4,5-tetrachlorobenzene degradation	false	0	0	0	0	
|PWY-6102|	5-chloro-3-methyl-catechol degradation	false	0	0	0	0	
|PWY-6103|	3-chlorotoluene degradation I	false	0	0	0	0	
|PWY-6104|	3-chlorotoluene degradation II	false	33	0	1	0	RXN-9910 
|PWY-6107|	chlorosalicylate degradation	false	28	1	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6116|	mannosylfructose biosynthesis	false	0	0	0	0	
|PWY-6120|	L-tyrosine biosynthesis III	false	66	0	1	0	CHORISMATEMUT-RXN PREPHENATE-TRANSAMINE-RXN 
|PWY-6121|	5-aminoimidazole ribonucleotide biosynthesis I	true	100	0	0	0	PRPPAMIDOTRANS-RXN GLYRIBONUCSYN-RXN GART-RXN FGAMSYN-RXN AIRS-RXN 
|PWY-6122|	5-aminoimidazole ribonucleotide biosynthesis II	true	80	0	0	0	PRPPAMIDOTRANS-RXN GLYRIBONUCSYN-RXN FGAMSYN-RXN AIRS-RXN 
|PWY-6123|	inosine-5'-phosphate biosynthesis I	true	100	0	3	3	SAICARSYN-RXN AICARSYN-RXN AICARTRANSFORM-RXN IMPCYCLOHYDROLASE-RXN RXN0-743 RXN0-742 
|PWY-6128|	cis-calamenene related sesquiterpenoids biosynthesis	false	0	2	0	0	
|PWY-6130|	glycerol degradation III	false	50	0	1	0	13-PROPANEDIOL-DEHYDROGENASE-RXN 
|PWY-6131|	glycerol degradation II	true	100	0	0	0	GLYCDEH-RXN GLYCERONE-KINASE-RXN 
|PWY-6132|	lanosterol biosynthesis	false	0	0	0	0	
|PWY-6139|	CMP-N-acetylneuraminate biosynthesis II (bacteria)	false	33	0	3	1	N-ACETYLNEURAMINATE-SYNTHASE-RXN 
|PWY-6140|	CMP-2-keto-3-deoxy-D-glycero-D-galacto-nononate biosynthesis	false	0	0	1	0	
|PWY-6143|	CMP-pseudaminate biosynthesis	false	0	0	0	0	
|PWY-6147|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	false	40	1	1	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-6148|	tetrahydromethanopterin biosynthesis	false	0	9	0	0	
|PWY-6151|	S-adenosyl-L-methionine salvage I	true	75	0	2	2	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN S-ADENMETSYN-RXN 
|PWY-6153|	autoinducer AI-2 biosynthesis I	true	66	1	1	1	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN 
|PWY-6154|	autoinducer AI-2 biosynthesis II (Vibrio)	false	66	1	0	0	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN 
|PWY-6157|	autoinducer AI-1 biosynthesis	false	0	0	0	0	
|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	true	100	0	0	0	CHORISMATE-SYNTHASE-RXN 2.5.1.19-RXN SHIKIMATE-KINASE-RXN SHIKIMATE-5-DEHYDROGENASE-RXN 3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|PWY-6164|	3-dehydroquinate biosynthesis I	true	100	0	0	0	3-DEHYDROQUINATE-SYNTHASE-RXN DAHPSYN-RXN 
|PWY-6173|	histamine biosynthesis	false	0	0	0	0	
|PWY-6174|	mevalonate pathway II (haloarchaea)	false	28	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN 
|PWY-6178|	2,4,6-trichlorophenol degradation	false	20	0	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6183|	salicylate degradation I	false	0	0	0	0	
|PWY-6184|	methylsalicylate degradation	false	0	0	0	0	
|PWY-6185|	4-methylcatechol degradation (ortho cleavage)	false	14	0	1	0	RXN-10086 
|PWY-6190|	2,4-dichlorotoluene degradation	false	0	3	0	0	
|PWY-6191|	2,5-dichlorotoluene degradation	false	0	2	1	0	
|PWY-6192|	3,4-dichlorotoluene degradation	false	0	2	1	0	
|PWY-6193|	3-chlorocatechol degradation II (ortho)	false	20	0	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6197|	chlorinated phenols degradation	false	0	0	0	0	
|PWY-6200|	2,4,5-trichlorophenoxyacetate degradation	false	14	0	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-6210|	2-aminophenol degradation	false	25	0	0	0	1.2.1.32-RXN 
|PWY-6214|	3-chlorocatechol degradation III (meta pathway)	false	0	0	1	0	
|PWY-6215|	4-chlorobenzoate degradation	false	0	0	1	0	
|PWY-6216|	3-chlorobenzoate degradation II (via protocatechuate)	false	0	0	1	0	
|PWY-6217|	3,4-dichlorobenzoate degradation	false	0	0	1	0	
|PWY-621|	sucrose degradation III (sucrose invertase)	false	50	0	1	0	PGLUCISOM-RXN GLUCOKIN-RXN 
|PWY-6221|	2-chlorobenzoate degradation	false	0	0	0	0	
|PWY-6223|	gentisate degradation I	false	0	0	1	0	
|PWY-6224|	salicylate degradation II	false	0	0	0	0	
|PWY-6228|	3-chlorobenzoate degradation III (via gentisate)	false	0	1	0	0	
|PWY-622|	starch biosynthesis	false	40	2	2	0	PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6262|	demethylmenaquinol-8 biosynthesis II	false	0	1	0	0	
|PWY-6268|	adenosylcobalamin salvage from cobalamin	true	100	0	0	0	COBALADENOSYLTRANS-RXN RXN-19340 RXN-19366 
|PWY-6279|	myxol-2' fucoside biosynthesis	false	0	2	0	0	
|PWY-6280|	synechoxanthin biosynthesis	false	0	2	0	0	
|PWY-6282|	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	false	88	0	3	2	RXN-10661 RXN-10660 RXN-10659 RXN-10658 RXN-10657 RXN-10656 RXN-10655 RXN-10654 
|PWY-6286|	spheroidene and spheroidenone biosynthesis	false	0	0	0	0	
|PWY-6287|	neurosporene biosynthesis	false	0	0	1	0	
|PWY-6288|	zeaxanthin-&beta;-D-diglucoside biosynthesis	false	0	0	0	0	
|PWY-6289|	petrobactin biosynthesis	false	0	0	0	0	
|PWY-6291|	valencene and 7-epi-&alpha;-selinene biosynthesis	false	0	2	0	0	
|PWY-6294|	selinene biosynthesis	false	0	1	0	0	
|PWY-6314|	plumbagin biosynthesis	false	0	2	0	0	
|PWY-6317|	D-galactose degradation I (Leloir pathway)	false	40	0	0	0	UDPGLUCEPIM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6321|	homotaurine degradation	true	100	0	0	0	RXN-10822 RXN-10823 
|PWY-6322|	phosphinothricin tripeptide biosynthesis	false	12	2	0	0	RXN-10830 
|PWY-6324|	rebeccamycin biosynthesis	false	0	0	0	0	
|PWY-6327|	tetrathionate oxidation	false	0	0	0	0	
|PWY-6328|	L-lysine degradation X	true	83	0	0	0	LYSDECARBOX-RXN VAGL-RXN RXN-8182 RXN0-7317 RXN0-7318 
|PWY-6336|	protocatechuate degradation III (para-cleavage pathway)	false	25	0	0	0	RXN-8527 
|PWY-6340|	5,5'-dehydrodivanillate degradation	false	0	0	0	0	
|PWY-6341|	guaiacylglycerol-&beta;-guaiacyl ether degradation	false	12	1	0	0	
|PWY-6343|	ferulate degradation	false	0	0	0	0	
|PWY-6344|	L-arginine degradation XIV (oxidative Stickland reaction)	false	16	0	0	0	ORNCARBAMTRANSFER-RXN 
|PWY-6345|	K-252 biosynthesis	false	0	3	0	0	
|PWY-6346|	staurosporine biosynthesis	false	0	0	0	0	
|PWY-6348|	phosphate acquisition	true	100	0	0	0	ACID-PHOSPHATASE-RXN 
|PWY-6373|	acrylate degradation I	false	60	0	0	0	RXN-9958 3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN RXN-6383 
|PWY-6375|	desferrioxamine E biosynthesis	true	100	0	0	0	RXN-10998 RXN-10997 RXN-10996 RXN-10995 LYSDECARBOX-RXN 
|PWY-6376|	desferrioxamine B biosynthesis	false	60	2	0	0	RXN-10996 RXN-10995 LYSDECARBOX-RXN 
|PWY-6378|	putrebactin biosynthesis	false	75	0	0	0	RXN-11009 RXN-11008 RXN-11006 
|PWY-6379|	alcaligin biosynthesis	false	60	0	0	0	RXN-11006 RXN-11011 RXN-11012 
|PWY-6381|	bisucaberin biosynthesis	true	100	0	1	1	RXN-10996 RXN-10995 LYSDECARBOX-RXN RXN-11013 RXN-11014 
|PWY-6383|	mono-trans, poly-cis decaprenyl phosphate biosynthesis	false	20	0	1	0	GPPSYN-RXN 
|PWY-6386|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	false	75	0	2	0	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN DALADALALIG-RXN 6.3.2.10-RXN 
|PWY-6387|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	false	87	0	2	1	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-6388|	(S,S)-butanediol degradation	false	0	0	0	0	
|PWY-6389|	pyruvate fermentation to (S)-acetoin	false	50	0	1	0	ACETOLACTSYN-RXN 
|PWY-6390|	(S,S)-butanediol biosynthesis	false	0	0	0	0	
|PWY-6391|	meso-butanediol biosynthesis I	false	0	0	0	0	
|PWY-6392|	meso-butanediol biosynthesis II	true	100	0	0	0	RXN-11034 
|PWY-6397|	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	false	5	0	0	0	UDPGLUCEPIM-RXN 
|PWY-63|	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	true	100	0	0	0	UDP-ARABINOSE-4-EPIMERASE-RXN 
|PWY-6406|	salicylate biosynthesis I	false	0	0	1	0	
|PWY-6407|	yersiniabactin biosynthesis	false	0	0	0	0	
|PWY-6408|	pyochelin biosynthesis	false	0	0	0	0	
|PWY-6409|	pyoverdine I biosynthesis	false	30	2	0	0	R101-RXN 
|PWY-6412|	ginsenoside degradation II	false	0	2	0	0	
|PWY-6416|	quinate degradation II	false	33	0	0	0	3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|PWY-6419|	shikimate degradation II	false	0	0	0	0	
|PWY-6420|	pyrroloquinoline quinone biosynthesis	false	0	2	0	0	
|PWY-6421|	arsenate detoxification IV (mycothiol)	false	25	0	1	0	3.6.3.16-RXN 
|PWY-6422|	D-arginine degradation	false	0	0	1	0	
|PWY-6426|	uracil degradation II (oxidative)	false	0	2	0	0	
|PWY-6430|	thymine degradation	true	100	0	0	0	RXN-11209 RXN-11211 RXN-11210 
|PWY-6454|	vancomycin resistance I	false	0	0	1	0	
|PWY-6455|	vancomycin resistance II	false	0	0	1	0	
|PWY-6456|	serinol biosynthesis	false	0	1	0	0	
|PWY-6457|	cinnamoyl-CoA biosynthesis	false	50	0	0	0	PHENYLALANINE-AMMONIA-LYASE-RXN 
|PWY-6458|	benzoyl-CoA biosynthesis	false	33	1	0	0	RXN-2006 
|PWY-6459|	peptidoglycan cross-bridge biosynthesis I (S. aureus)	false	0	0	0	0	
|PWY-6461|	peptidoglycan cross-bridge biosynthesis II (E. faecium)	false	50	0	0	0	RXN-11338 
|PWY-6462|	peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)	false	0	0	0	0	
|PWY-6463|	peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens)	false	0	1	0	0	
|PWY-6464|	polyvinyl alcohol degradation	false	0	0	0	0	
|PWY-6466|	pyridoxal 5'-phosphate biosynthesis II	false	0	0	0	0	
|PWY-6475|	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	false	0	0	1	0	
|PWY-6476|	cytidylyl molybdenum cofactor biosynthesis	false	0	0	0	0	
|PWY-6478|	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	false	25	0	1	0	RXN0-4301 
|PWY-6481|	L-dopa and L-dopachrome biosynthesis	false	0	0	0	0	
|PWY-6486|	D-galacturonate degradation II	false	20	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6497|	D-galactarate degradation II	false	33	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6498|	eumelanin biosynthesis	false	0	4	0	0	
|PWY-6499|	D-glucarate degradation II	false	33	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6501|	D-glucuronate degradation II	false	25	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6502|	8-oxo-(d)GTP detoxification I	false	0	0	0	0	
|PWY-6504|	anthranilate degradation IV (aerobic)	false	0	0	0	0	
|PWY-6507|	4-deoxy-L-threo-hex-4-enopyranuronate degradation	false	75	0	2	1	1.1.1.127-RXN DEOXYGLUCONOKIN-RXN KDPGALDOL-RXN 
|PWY-6509|	methanol oxidation to formaldehyde III	false	0	0	0	0	
|PWY-6510|	methanol oxidation to formaldehyde II	false	0	0	0	0	
|PWY-6511|	3-methylarginine biosynthesis	false	0	1	0	0	
|PWY-6512|	hydrogen oxidation III (anaerobic, NADP)	false	0	0	0	0	
|PWY-6518|	bile acids epimerization	false	16	1	0	0	
|PWY-6519|	8-amino-7-oxononanoate biosynthesis I	false	81	0	2	0	RXN-11482 RXN-11481 RXN-11480 RXN-11479 RXN-11478 RXN-11477 RXN-11476 RXN-11474 RXN-11484 
|PWY-6523|	nitrite-dependent anaerobic methane oxidation	false	33	0	0	0	NITRITE-REDUCTASE-CYTOCHROME-RXN 
|PWY-6526|	limonene degradation III (to perillate)	false	0	1	0	0	
|PWY-6529|	chlorate reduction	false	0	0	1	0	
|PWY-6530|	perchlorate reduction	false	0	0	1	0	
|PWY-6532|	diphenylamine degradation	false	0	0	0	0	
|PWY-6533|	aniline degradation	false	0	0	0	0	
|PWY-6534|	phenylethylamine degradation II	false	50	0	1	0	PHENDEHYD-RXN 
|PWY-6535|	4-aminobutanoate degradation I	false	50	0	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6536|	4-aminobutanoate degradation III	false	50	0	1	0	RXN0-5293 
|PWY-6537|	4-aminobutanoate degradation II	false	50	0	0	0	SUCCSEMIALDDEHYDROG-RXN 
|PWY-6538|	caffeine degradation III (bacteria, via demethylation)	false	28	0	1	0	XANTHINE-OXIDASE-RXN RXN0-901 
|PWY-6540|	costunolide biosynthesis	false	0	7	0	0	
|PWY-6543|	4-aminobenzoate biosynthesis	true	100	0	0	0	PABASYN-RXN ADCLY-RXN 
|PWY-6545|	pyrimidine deoxyribonucleotides de novo biosynthesis III	false	77	0	1	0	DTMPKI-RXN DTDPKIN-RXN DUTP-PYROP-RXN DUDPKIN-RXN UDPREDUCT-RXN DCDPKIN-RXN CDPREDUCT-RXN 
|PWY-6550|	carbazole degradation	false	25	0	0	0	RXN-19492 
|PWY-6556|	pyrimidine ribonucleosides salvage II	false	50	0	1	1	URIDINE-NUCLEOSIDASE-RXN 
|PWY-6559|	spermidine biosynthesis II	false	75	0	2	1	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN RXN-11564 
|PWY-6562|	norspermidine biosynthesis	false	66	0	4	2	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 4.1.1.86-RXN R101-RXN 
|PWY-6572|	chondroitin sulfate degradation I (bacterial)	false	12	1	0	0	
|PWY-6574|	achromobactin biosynthesis	false	0	3	4	0	
|PWY-6578|	8-amino-7-oxononanoate biosynthesis III	false	50	0	1	0	7KAPSYN-RXN 
|PWY-6580|	phosphatidylinositol biosynthesis I (bacteria)	false	0	0	0	0	
|PWY-6581|	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis	false	0	0	1	0	
|PWY-6583|	pyruvate fermentation to butanol I	false	62	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN RXN-161 ENZRXN-201-RXN RXN-11662 RXN-16834 
|PWY-6587|	pyruvate fermentation to ethanol III	false	33	0	0	0	ALCOHOL-DEHYDROG-RXN 
|PWY-6588|	pyruvate fermentation to acetone	false	20	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-6591|	manganese oxidation I	false	0	0	0	0	
|PWY-6592|	manganese oxidation II	false	0	0	0	0	
|PWY-6593|	sulfoacetate degradation	false	50	0	1	0	RXN-11673 
|PWY-6598|	sciadonate biosynthesis	false	0	3	0	0	
|PWY-6599|	guanine and guanosine salvage II	false	0	1	0	0	
|PWY-6605|	adenine and adenosine salvage II	true	100	0	0	0	ADENPRIBOSYLTRAN-RXN ADENOSINE-NUCLEOSIDASE-RXN 
|PWY-6608|	guanosine nucleotides degradation III	true	100	0	0	0	GUANINE-DEAMINASE-RXN RXN-7609 RXN0-901 RXN0-5199 
|PWY-6609|	adenine and adenosine salvage III	true	75	0	2	2	INOPHOSPHOR-RXN ADENPHOSPHOR-RXN ADENODEAMIN-RXN 
|PWY-6610|	adenine salvage	true	66	0	1	1	ADENINE-DEAMINASE-RXN ADENPRIBOSYLTRAN-RXN 
|PWY-6611|	adenine and adenosine salvage V	false	66	0	2	1	ADENPHOSPHOR-RXN ADENODEAMIN-RXN 
|PWY-6613|	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	true	100	0	0	0	GART-RXN METHENYLTHFCYCLOHYDRO-RXN 
|PWY-6614|	tetrahydrofolate biosynthesis	true	100	0	0	0	H2PTEROATESYNTH-RXN DIHYDROFOLATESYNTH-RXN DIHYDROFOLATEREDUCT-RXN 
|PWY-6616|	sulfolactate degradation I	false	0	0	2	0	
|PWY-6617|	adenosine nucleotides degradation III	true	100	0	0	0	AMP-NUCLEOSID-RXN 
|PWY-6618|	guanine and guanosine salvage III	false	0	0	0	0	
|PWY-6619|	adenine and adenosine salvage VI	false	0	0	0	0	
|PWY-6620|	guanine and guanosine salvage	false	50	0	0	0	RXN0-5199 
|PWY66-21|	ethanol degradation II	true	100	0	1	1	ALCOHOL-DEHYDROG-RXN RXN66-3 ACETATE--COA-LIGASE-RXN 
|PWY-6622|	heptadecane biosynthesis	false	0	0	0	0	
|PWY-6626|	cytidine-5'-diphosphate-glycerol biosynthesis	false	0	0	2	0	
|PWY-6627|	salinosporamide A biosynthesis	false	50	4	0	0	RXN-11715 RXN-11717 CHORISMATEMUT-RXN 
|PWY-6633|	caffeine degradation V (bacteria, via trimethylurate)	false	0	4	0	0	
|PWY-6634|	3-sulfopropanediol degradation	false	33	0	0	0	RXN-11727 
|PWY66-366|	flavin salvage	true	100	0	0	0	FADSYN-RXN RIBOFLAVINKIN-RXN 
|PWY-6637|	sulfolactate degradation II	false	50	0	0	0	RXN-2364 PHOSACETYLTRANS-RXN 
|PWY-6638|	sulfolactate degradation III	false	33	0	0	0	RXN-11737 
|PWY-6640|	salicylate degradation IV	false	0	0	3	0	
|PWY-6642|	(R)-cysteate degradation	false	33	0	0	0	RXN-11737 
|PWY-6644|	fluoroacetate and fluorothreonine biosynthesis	false	50	1	1	0	RXN-11743 RXN-11746 
|PWY-6646|	fluoroacetate degradation	false	0	0	0	0	
|PWY-6648|	rhamnolipid biosynthesis	false	0	0	0	0	
|PWY-6649|	glycolate and glyoxylate degradation III	false	0	2	0	0	
|PWY-6655|	xanthan biosynthesis	false	30	2	1	0	RXN-11791 
|PWY-6657|	polyhydroxydecanoate biosynthesis	false	33	1	1	1	RXN-11796 
|PWY-6658|	acetan biosynthesis	false	10	3	1	0	RXN-11791 
|PWY-6660|	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	false	12	0	1	0	AMINOBENZCOALIG-RXN 
|PWY-6661|	4-hydroxy-2(1H)-quinolone biosynthesis	false	50	0	0	0	ANTHRANSYN-RXN AMINOBENZCOALIG-RXN 
|PWY-6664|	di-myo-inositol phosphate biosynthesis	false	25	1	2	0	
|PWY-6666|	pyocyanin biosynthesis	false	0	0	0	0	
|PWY-6670|	citronellol degradation	false	50	1	1	1	RXN-11915 
|PWY-6672|	cis-geranyl-CoA degradation	false	33	5	1	1	GERANOYL-COA-CARBOXYLASE-RXN 4.1.3.26-RXN ACETATE--COA-LIGASE-RXN 
|PWY-6675|	sulfur oxidation IV (intracellular sulfur)	false	0	0	0	0	
|PWY-6677|	thiosulfate oxidation IV (multienzyme complex)	false	33	0	0	0	RXN-11952 
|PWY-6679|	jadomycin biosynthesis	false	28	0	0	0	RXN-11975 ACETYL-COA-CARBOXYLTRANSFER-RXN 
|PWY-6682|	dehydrophos biosynthesis	false	7	1	0	0	
|PWY-6683|	assimilatory sulfate reduction III	false	33	0	1	0	SULFATE-ADENYLYLTRANS-RXN 
|PWY-6685|	glucosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-6686|	mannosylglucosylglycerate biosynthesis I	false	66	0	0	0	RXN-12039 RXN-12041 
|PWY-6687|	mannosylglucosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-6690|	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	false	0	0	0	0	
|PWY-6692|	Fe(II) oxidation	false	50	0	1	0	NADH-DEHYDROG-A-RXN RXN-15829 CYTOCHROME-C-OXIDASE-RXN 
|PWY-6694|	oxalate degradation I	false	0	0	0	0	
|PWY-6695|	oxalate degradation II	false	0	0	0	0	
|PWY-6696|	oxalate degradation III	false	60	1	0	0	1.2.1.2-RXN GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN 
|PWY-6697|	oxalate degradation IV	true	100	0	0	0	OXALATE-OXIDASE-RXN 
|PWY-6698|	oxalate degradation V	false	0	0	0	0	
|PWY-66|	GDP-L-fucose biosynthesis I (from GDP-D-mannose)	false	0	0	2	0	
|PWY-6700|	queuosine biosynthesis I (de novo)	true	100	0	0	0	RXN0-4022 RXN0-1321 RXN0-1342 RXN-12104 
|PWY-6703|	preQ0 biosynthesis	false	75	0	0	0	GTP-CYCLOHYDRO-I-RXN RXN0-6575 RXN-12093 
|PWY-6707|	gallate biosynthesis	false	50	1	0	0	3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|PWY-6708|	ubiquinol-8 biosynthesis (early decarboxylation)	true	100	0	1	1	OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN DHHB-METHYLTRANSFER-RXN 2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN 2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN 2-OCTAPRENYL-6-OHPHENOL-METHY-RXN 2-OCTAPRENYLPHENOL-HYDROX-RXN 3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN 4OHBENZOATE-OCTAPRENYLTRANSFER-RXN 
|PWY-6713|	L-rhamnose degradation II	false	57	1	1	0	L-RHAMNONATE-DEHYDRATASE-RXN L-RHAMNOSE-1-DEHYDROGENASE-RXN LACTALDDEHYDROG-RXN 
